RSSI,Energy,ActivityScore,Label
-53.0,6.5,16.7321,4
-53.0,6.67,17.4985,4
-53.0,6.6,17.4613,4
-53.0,6.5,19.6521,4
-53.0,6.54,19.6087,4
-53.0,6.42,16.9977,4
-53.0,6.47,16.9977,4
-53.0,6.42,16.9591,4
-53.0,6.4,16.9591,4
-53.0,6.49,16.9591,4
-53.0,6.26,17.5916,4
-53.0,6.19,17.6854,4
-53.0,6.42,17.7348,4
-53.0,6.37,15.2411,4
-53.0,6.54,15.2032,4
-53.0,6.51,15.2032,4
-53.0,6.57,15.2032,4
-53.0,6.45,14.178,4
-53.0,6.33,14.178,4
-53.0,6.52,14.2103,4
-53.0,6.47,14.2813,4
-53.0,6.56,16.7388,4
-53.0,6.45,16.8072,4
-53.0,6.41,13.3008,4
-53.0,6.45,13.3565,4
-53.0,6.52,13.4103,4
-53.0,6.36,13.4622,4
-53.0,6.36,13.5123,4
-52.0,6.31,13.5325,4
-52.0,6.54,13.5798,4
-51.0,6.55,11.899,4
-51.0,6.6,11.899,4
-51.0,6.67,11.899,4
-51.0,6.47,11.9292,4
-51.0,6.57,11.9575,4
-51.0,6.48,11.9838,4
-51.0,6.32,12.0082,4
-51.0,6.51,12.015,4
-51.0,6.49,12.0365,4
-51.0,6.6,12.0365,4
-51.0,6.58,12.015,4
-51.0,6.57,0.995,4
-51.0,6.52,1.1124,4
-51.0,6.36,8.0955,4
-51.0,6.47,8.0955,4
-51.0,6.68,8.0955,4
-51.0,6.62,8.0955,4
-51.0,6.65,10.6553,4
-51.0,6.68,10.6413,4
-51.0,6.68,10.601,4
-51.0,6.71,10.5585,4
-52.0,6.66,10.5137,4
-52.0,6.72,12.2789,4
-52.0,6.74,12.2174,4
-53.0,6.75,12.1537,4
-53.0,6.83,12.0878,4
-53.0,6.84,12.0197,4
-53.0,6.74,11.9894,4
-53.0,6.67,13.2553,4
-53.0,6.61,13.2177,4
-53.0,6.67,13.2553,4
-53.0,6.82,13.2553,4
-53.0,6.69,13.2924,4
-53.0,6.64,11.5811,4
-53.0,6.68,11.508,4
-53.0,6.6,11.4325,4
-53.0,6.62,12.7233,4
-53.0,6.57,11.3545,4
-53.0,6.52,11.3545,4
-53.0,6.66,11.3545,4
-53.0,6.61,12.7233,4
