RSSI,Energy,ActivityScore,Label
-55.0,6.59,13.3194,3
-55.0,6.7,13.3194,3
-55.0,6.72,13.3194,3
-55.0,6.61,13.29,3
-55.0,6.69,13.29,3
-55.0,6.68,13.3399,3
-55.0,6.74,13.3879,3
-55.0,6.66,13.3879,3
-55.0,6.51,12.4823,3
-55.0,6.72,12.4823,3
-55.0,6.54,12.4823,3
-55.0,6.77,12.4823,3
-55.0,6.69,12.4823,3
-55.0,6.8,10.341,3
-55.0,6.63,10.341,3
-55.0,6.69,7.1824,3
-55.0,6.77,7.1824,3
-55.0,6.72,7.1824,3
-55.0,6.68,7.1824,3
-55.0,6.56,10.8216,3
-55.0,6.74,10.8216,3
-55.0,6.69,10.8216,3
-55.0,6.77,10.8216,3
-55.0,6.62,10.8416,3
-55.0,6.72,14.2656,3
-55.0,6.53,15.8949,3
-55.0,6.63,15.8949,3
-55.0,6.62,15.8949,3
-55.0,6.6,14.8816,3
-55.0,6.45,16.0163,3
-55.0,6.55,16.0163,3
-55.0,6.63,16.0163,3
-55.0,6.63,16.0163,3
-55.0,6.7,16.0163,3
-55.0,6.64,16.0163,3
-55.0,6.61,16.0163,3
-55.0,6.55,16.0163,3
-55.0,6.65,16.0163,3
-55.0,6.56,16.0163,3
-55.0,6.58,14.4109,3
-55.0,6.69,14.4109,3
-55.0,6.58,14.4109,3
-55.0,6.51,14.4109,3
-55.0,6.58,14.4109,3
-55.0,6.42,11.0479,3
-55.0,6.48,7.5191,3
-55.0,6.39,7.5191,3
-55.0,6.3,7.5191,3
-55.0,6.39,7.5191,3
-55.0,6.32,0.0,3
-55.0,6.44,0.0,3
-55.0,6.42,0.0,3
-55.0,6.44,0.0,3
-55.0,6.55,0.0,3
-55.0,6.52,0.0,3
-55.0,6.46,7.846,3
-55.0,6.54,7.846,3
-55.0,6.55,7.846,3
-55.0,6.57,7.8356,3
-55.0,6.64,7.8356,3
-55.0,6.59,7.8356,3
-55.0,6.58,10.7799,3
-55.0,6.49,10.7799,3
-55.0,6.5,14.8665,3
-55.0,6.54,14.8665,3
-55.0,6.43,14.8665,3
-55.0,6.34,17.6865,3
-55.0,6.41,17.6865,3
-55.0,6.28,17.6865,3
-55.0,6.4,17.6865,3
-55.0,6.35,17.624,3
-55.0,6.42,17.5601,3
-55.0,6.43,17.4946,3
-55.0,6.36,17.4276,3
-55.0,6.46,17.4276,3
-55.0,6.4,16.4144,3
-55.0,6.47,16.4144,3
-55.0,6.43,16.4144,3
-55.0,6.51,19.1953,3
-55.0,6.55,19.1953,3
-55.0,6.46,19.1953,3
-55.0,6.45,18.3614,3
