RSSI,Energy,ActivityScore,Label
-55.0,6.5,18.8523,1
-55.0,6.41,17.8637,1
-55.0,6.39,17.8637,1
-55.0,6.44,17.8637,1
-55.0,6.52,16.9724,1
-55.0,6.48,16.9724,1
-55.0,6.5,15.8282,1
-55.0,6.55,15.8282,1
-55.0,6.57,15.8282,1
-55.0,6.43,11.219,1
-55.0,6.43,11.219,1
-55.0,6.38,11.25,1
-55.0,6.37,11.25,1
-55.0,6.37,8.1729,1
-55.0,6.39,8.1729,1
-55.0,6.55,0.0,1
-55.0,6.55,0.0,1
-55.0,6.63,0.0,1
-55.0,6.72,0.0,1
-55.0,6.67,0.0,1
-55.0,6.72,0.0,1
-55.0,6.71,0.0,1
-55.0,6.58,0.0,1
-55.0,6.44,0.0,1
-55.0,6.58,0.0,1
-55.0,6.49,0.0,1
-55.0,6.52,0.0,1
-55.0,6.54,11.7564,1
-55.0,6.58,11.7564,1
-55.0,6.56,11.7432,1
-55.0,6.67,13.4248,1
-55.0,6.59,13.4248,1
-55.0,6.48,13.4248,1
-55.0,6.56,13.4248,1
-55.0,6.53,13.4248,1
-55.0,6.62,13.4248,1
-55.0,6.46,13.4248,1
-55.0,6.43,13.4248,1
-55.0,6.48,13.4248,1
-55.0,6.55,14.7344,1
-55.0,6.54,14.7344,1
-55.0,6.32,14.7344,1
-55.0,6.59,14.7344,1
-55.0,6.35,14.7617,1
-55.0,6.49,17.8027,1
-55.0,6.6,17.769,1
-55.0,6.62,17.769,1
-55.0,6.55,14.4925,1
-55.0,6.52,14.4925,1
-55.0,6.56,14.5198,1
-55.0,6.63,13.1701,1
-55.0,6.67,13.1701,1
-55.0,6.52,13.1701,1
-55.0,6.71,13.1701,1
-55.0,6.57,13.1701,1
-55.0,6.6,13.1701,1
-55.0,6.46,13.1701,1
-55.0,6.44,13.1701,1
-55.0,6.62,13.1701,1
-55.0,6.57,13.1701,1
-55.0,6.53,13.1701,1
-55.0,6.42,13.1701,1
-55.0,6.54,13.1701,1
-55.0,6.45,13.1701,1
-55.0,6.59,7.1824,1
-55.0,6.52,7.1922,1
-55.0,6.57,9.4619,1
-55.0,6.65,9.4619,1
-55.0,6.71,9.4619,1
-55.0,6.59,14.5268,1
-55.0,6.74,14.5268,1
-55.0,6.69,14.5268,1
-55.0,6.62,14.5268,1
-55.0,6.77,14.5268,1
-55.0,6.7,14.5268,1
-55.0,6.88,15.8596,1
-55.0,6.64,15.8006,1
-55.0,6.64,15.8006,1
-55.0,6.69,15.8006,1
-55.0,6.67,14.7725,1
-55.0,6.59,14.7725,1
-55.0,6.67,14.7725,1
-55.0,6.67,14.7725,1
-55.0,6.75,14.7725,1
-55.0,6.62,14.7725,1
-55.0,6.6,14.7725,1
-55.0,6.64,13.7633,1
-55.0,6.54,13.7633,1
-55.0,6.71,13.7281,1
-55.0,6.55,7.8288,1
-55.0,6.54,13.1957,1
-55.0,6.65,13.1957,1
-55.0,6.68,13.1733,1
-55.0,6.57,13.1733,1
-55.0,6.68,13.1733,1
-55.0,6.56,11.0683,1
-55.0,6.46,13.5771,1
-55.0,6.6,13.5771,1
-55.0,6.54,17.0427,1
-55.0,6.58,17.0427,1
-55.0,6.61,17.0427,1
-55.0,6.66,17.0427,1
-55.0,6.63,17.0427,1
-55.0,6.4,17.0427,1
-55.0,6.65,17.0427,1
-55.0,6.55,17.0427,1
-55.0,6.6,18.0431,1
-55.0,6.57,18.0431,1
-55.0,6.68,18.1059,1
-55.0,6.69,20.5958,1
-55.0,6.77,18.6464,1
-55.0,6.74,18.6464,1
-55.0,6.53,18.6803,1
-55.0,6.68,18.6803,1
-55.0,6.56,18.6803,1
-55.0,6.72,18.6803,1
-55.0,6.62,17.4581,1
-55.0,6.68,17.4581,1
-55.0,6.53,14.067,1
-55.0,6.55,15.5876,1
-55.0,6.67,15.5876,1
-55.0,6.71,15.5876,1
-55.0,6.48,15.5876,1
-55.0,6.66,15.5876,1
-55.0,6.56,15.5876,1
-55.0,6.5,15.5876,1
-55.0,6.76,14.067,1
-55.0,6.62,14.067,1
-55.0,6.69,17.077,1
-55.0,6.64,13.0014,1
-55.0,6.81,13.0014,1
-55.0,6.78,13.0014,1
-55.0,6.72,13.0014,1
-55.0,6.76,13.0014,1
-55.0,6.59,13.0014,1
-55.0,6.83,14.8257,1
-55.0,6.59,14.8257,1
-55.0,6.75,17.6631,1
-55.0,6.82,17.6631,1
-55.0,6.84,16.5911,1
-55.0,6.69,16.5911,1
-55.0,6.66,16.5911,1
-55.0,6.61,16.5911,1
-55.0,6.46,16.5911,1
-55.0,6.61,18.3066,1
-55.0,6.63,19.3982,1
-55.0,6.66,19.8628,1
-55.0,6.62,19.8628,1
-55.0,6.54,18.904,1
-55.0,6.74,18.904,1
-55.0,6.77,18.904,1
-55.0,6.83,18.904,1
-55.0,6.62,18.904,1
-55.0,6.08,18.904,1
-55.0,6.23,18.904,1
-55.0,6.43,18.1488,1
-55.0,6.52,18.1488,1
-55.0,6.61,15.6719,1
-55.0,6.44,15.6719,1
-55.0,6.56,15.6719,1
-55.0,6.41,15.6719,1
-55.0,6.65,15.6719,1
-55.0,6.56,15.6108,1
-55.0,6.55,15.6108,1
-55.0,6.62,13.3767,1
-55.0,6.49,10.7802,1
-55.0,6.67,8.1647,1
-55.0,6.5,8.1647,1
-55.0,6.6,0.6538,1
-55.0,6.6,0.6538,1
-55.0,6.45,0.6538,1
-55.0,6.71,0.6538,1
-55.0,6.44,0.6538,1
-55.0,6.55,0.6538,1
-55.0,6.5,8.4906,1
-55.0,6.45,8.4906,1
-55.0,6.49,8.4906,1
-55.0,6.47,8.4906,1
-55.0,6.57,8.4906,1
-55.0,6.56,8.4906,1
-55.0,6.66,8.4906,1
-55.0,6.51,8.4906,1
-55.0,6.69,8.4999,1
-55.0,6.54,10.8416,1
-55.0,6.7,10.8416,1
-55.0,6.45,10.8416,1
-55.0,6.5,13.257,1
-55.0,6.53,13.257,1
-55.0,6.18,13.257,1
-55.0,5.95,15.0449,1
-55.0,6.16,15.0449,1
-55.0,6.4,15.0111,1
-55.0,6.2,15.8765,1
-55.0,6.37,15.8765,1
-55.0,6.53,15.7386,1
-55.0,6.37,15.7386,1
-55.0,6.52,15.7386,1
-55.0,6.55,15.7386,1
-55.0,6.36,15.7386,1
-55.0,6.65,15.7386,1
-55.0,6.22,15.6983,1
-55.0,6.47,15.6983,1
-55.0,6.48,18.1364,1
-55.0,6.64,17.6312,1
-55.0,6.64,18.1364,1
-55.0,6.73,18.0902,1
-55.0,6.72,17.1439,1
-55.0,6.63,17.1439,1
-55.0,6.71,17.1439,1
-55.0,6.67,15.9048,1
-55.0,6.82,16.5775,1
-55.0,6.65,16.5775,1
-55.0,6.7,15.7899,1
-55.0,6.57,18.3986,1
-55.0,6.78,17.4452,1
-55.0,6.61,18.0017,1
-55.0,6.72,18.0017,1
-55.0,6.66,18.0017,1
-55.0,6.46,18.0017,1
-55.0,6.55,18.0017,1
-55.0,6.54,18.0412,1
-55.0,6.58,19.9252,1
-55.0,6.6,17.8675,1
-55.0,6.7,17.7943,1
-55.0,6.61,17.0649,1
-55.0,6.69,17.1,1
-55.0,6.6,17.1,1
-55.0,6.69,17.1,1
-55.0,6.63,17.0649,1
-55.0,6.49,19.2356,1
-55.0,6.71,18.8039,1
-55.0,6.75,18.8396,1
-55.0,6.66,18.8039,1
-55.0,6.65,16.1267,1
-55.0,6.51,18.6355,1
-55.0,6.72,18.0462,1
-55.0,6.71,18.0462,1
-55.0,6.72,18.0462,1
-55.0,6.76,18.0462,1
-55.0,6.83,18.0462,1
-55.0,6.76,18.0462,1
-55.0,6.69,15.1797,1
-55.0,6.79,15.1797,1
-55.0,6.78,15.2189,1
-55.0,6.83,15.2566,1
-55.0,6.85,15.2566,1
-55.0,6.86,15.2566,1
-55.0,6.67,15.2566,1
-55.0,6.78,15.2785,1
-55.0,6.52,15.2785,1
-55.0,6.64,15.2785,1
-55.0,6.6,15.2566,1
-55.0,6.7,15.2785,1
-55.0,6.65,15.2785,1
-55.0,6.63,12.7332,1
-55.0,6.76,12.7332,1
-55.0,6.63,12.7332,1
-55.0,6.44,12.7332,1
-55.0,6.58,12.7332,1
-55.0,6.61,12.7005,1
-55.0,6.66,14.5529,1
-55.0,6.64,14.5529,1
-55.0,6.54,14.5529,1
-55.0,6.72,14.5529,1
-55.0,6.59,14.5529,1
-55.0,6.76,14.5529,1
-55.0,6.53,14.5529,1
-55.0,6.6,14.5529,1
-55.0,6.41,14.5529,1
-55.0,6.46,14.7855,1
-55.0,6.52,18.1647,1
-55.0,6.65,18.1989,1
-55.0,6.67,18.1989,1
-55.0,6.57,18.1989,1
-55.0,6.67,17.5057,1
-55.0,6.53,17.5057,1
-55.0,6.49,19.7926,1
-55.0,6.65,19.7926,1
-55.0,6.7,19.7926,1
-55.0,6.65,22.0376,1
-55.0,6.73,21.3974,1
-55.0,6.76,21.6961,1
-55.0,6.7,21.6961,1
-55.0,6.74,21.6961,1
-55.0,6.53,21.6961,1
-55.0,6.77,21.6961,1
-55.0,6.54,21.6961,1
-55.0,6.71,21.6555,1
-55.0,6.62,21.6555,1
-55.0,6.68,20.4863,1
-55.0,6.61,17.9812,1
-55.0,6.73,17.9812,1
-55.0,6.66,17.9466,1
-55.0,6.8,17.9117,1
-55.0,6.75,17.9466,1
-55.0,6.77,18.5435,1
-55.0,6.7,16.1866,1
-55.0,6.61,16.1866,1
-55.0,6.77,16.1866,1
-55.0,6.66,12.0692,1
-55.0,6.84,12.0978,1
-55.0,6.66,10.5374,1
-55.0,6.77,10.5374,1
-55.0,6.7,10.5374,1
-55.0,6.7,10.5158,1
-55.0,6.67,10.5158,1
-55.0,6.78,10.5158,1
-55.0,6.7,10.5374,1
-55.0,6.57,10.5374,1
-55.0,6.7,7.1604,1
-55.0,6.36,13.6813,1
-55.0,6.56,13.6813,1
-55.0,6.5,13.7024,1
-55.0,6.61,15.0067,1
-55.0,6.58,15.0067,1
-55.0,6.53,13.7232,1
-55.0,6.72,13.7232,1
-55.0,6.57,13.7024,1
-55.0,6.84,15.1165,1
-55.0,6.69,15.1165,1
-55.0,6.8,15.1165,1
-55.0,6.68,15.1165,1
-55.0,6.8,15.1165,1
-55.0,6.65,18.0653,1
-55.0,6.71,18.0991,1
-55.0,6.58,18.711,1
-55.0,6.58,19.1619,1
-55.0,6.55,19.1619,1
-55.0,6.66,19.1619,1
-55.0,6.72,19.1619,1
-55.0,6.62,16.5196,1
-55.0,6.75,16.5196,1
-55.0,6.69,16.5196,1
-55.0,6.71,16.6297,1
-55.0,6.7,16.5903,1
-55.0,6.75,16.5903,1
-55.0,6.65,18.7138,1
-55.0,6.74,18.759,1
-55.0,6.73,18.1882,1
-55.0,6.75,18.1882,1
-55.0,6.68,18.1151,1
-55.0,6.61,18.1151,1
-55.0,6.6,18.0748,1
-55.0,6.56,15.3638,1
-55.0,6.75,15.3638,1
-55.0,6.62,14.2705,1
-55.0,6.62,12.9522,1
-55.0,6.61,12.9285,1
-55.0,6.66,12.9609,1
-55.0,6.62,12.9609,1
-55.0,6.61,12.9609,1
-55.0,6.56,12.9609,1
-55.0,6.62,12.9609,1
-55.0,6.7,11.0736,1
-55.0,6.67,11.1132,1
-55.0,6.72,11.1132,1
-55.0,6.79,1.2794,1
-55.0,6.75,8.2213,1
-55.0,6.54,11.4738,1
-55.0,6.71,11.4394,1
-55.0,6.5,11.4738,1
-55.0,6.65,11.4394,1
-55.0,6.66,11.4934,1
-55.0,6.59,11.5848,1
-55.0,6.51,11.6141,1
-55.0,6.58,11.6699,1
-55.0,6.49,11.6699,1
-55.0,6.57,11.6875,1
-55.0,6.51,11.6603,1
-55.0,6.72,11.6422,1
-55.0,6.52,11.6235,1
-55.0,6.32,11.5945,1
-55.0,6.42,11.5743,1
-55.0,6.4,11.5227,1
-55.0,6.37,11.4559,1
-56.0,6.38,11.4325,1
-56.0,6.58,11.4325,1
-56.0,6.59,8.5395,1
-56.0,6.62,1.7412,1
-55.0,6.55,1.6619,1
-55.0,6.51,1.7168,1
-55.0,6.47,1.6346,1
-56.0,6.6,1.6703,1
-56.0,6.47,1.4601,1
-56.0,6.49,1.3645,1
-56.0,6.44,1.3077,1
-56.0,6.48,1.3332,1
-56.0,6.51,1.4601,1
-56.0,6.52,1.5443,1
-56.0,6.49,1.5928,1
-56.0,6.42,11.1775,1
-56.0,6.56,11.2877,1
